"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"11034.6";"11074.6";"2023.01.03 16:30:00";"2023.01.03 16:40:00";"30.0";"1200.00";"10834.59961";"11074.59961";"51200.00";"0.00";"IST";"PT";"10m 0s";"-0.00"
"2";"USTEC_ICM_UTC2";"Buy";"10888.2";"10928.2";"2023.01.04 16:45:00";"2023.01.04 16:50:00";"30.0";"1200.00";"10688.20020";"10928.20020";"52400.00";"0.00";"IST";"PT";"5m 0s";"-0.00"
"3";"USTEC_ICM_UTC2";"Buy";"10815.3";"10855.3";"2023.01.06 16:30:00";"2023.01.06 16:34:00";"30.0";"1200.00";"10615.29980";"10855.29980";"53600.00";"0.00";"IST";"PT";"4m 0s";"-0.00"
"4";"USTEC_ICM_UTC2";"Buy";"11165.2";"11205.2";"2023.01.09 16:45:00";"2023.01.09 16:51:00";"30.0";"1200.00";"10965.20020";"11205.20020";"54800.00";"0.00";"IST";"PT";"6m 0s";"-0.00"
"5";"USTEC_ICM_UTC2";"Buy";"11065.7";"11105.7";"2023.01.10 16:30:00";"2023.01.10 16:31:00";"30.0";"1200.00";"10865.70020";"11105.70020";"56000.00";"0.00";"IST";"PT";"1m 0s";"-0.00"
"6";"USTEC_ICM_UTC2";"Buy";"11276.8";"11316.8";"2023.01.11 16:45:00";"2023.01.11 19:10:00";"30.0";"1200.00";"11076.79980";"11316.79980";"57200.00";"0.00";"IST";"PT";"2h 25m";"-0.00"
"7";"USTEC_ICM_UTC2";"Buy";"11393.4";"11433.4";"2023.01.12 17:30:00";"2023.01.12 19:09:00";"30.0";"1200.00";"11193.40039";"11433.40039";"58400.00";"0.00";"IST";"PT";"1h 39m";"-0.00"
"8";"USTEC_ICM_UTC2";"Buy";"11427.6";"11467.6";"2023.01.13 17:15:00";"2023.01.13 17:46:00";"30.0";"1200.00";"11227.59961";"11467.59961";"59600.00";"0.00";"IST";"PT";"31m 0s";"-0.00"
"9";"USTEC_ICM_UTC2";"Buy";"11533.3";"11573.3";"2023.01.16 16:45:00";"2023.01.17 17:00:00";"30.0";"1016.88";"11333.29980";"11573.29980";"60616.88";"0.00";"IST";"PT";"1d 0h 15m";"-183.12"
"10";"USTEC_ICM_UTC2";"Buy";"11598.2";"11638.2";"2023.01.17 17:15:00";"2023.01.18 15:30:00";"30.0";"1016.88";"11398.20020";"11638.20020";"61633.76";"0.00";"IST";"PT";"22h 15m";"-183.12"
"11";"USTEC_ICM_UTC2";"Buy";"11627.3";"11667.3";"2023.01.18 16:30:00";"2023.01.18 17:00:00";"30.0";"1200.00";"11427.29980";"11667.29980";"62833.76";"0.00";"IST";"PT";"30m 0s";"-0.00"
"12";"USTEC_ICM_UTC2";"Buy";"11322.3";"11362.3";"2023.01.19 16:45:00";"2023.01.19 20:40:00";"30.0";"1200.00";"11122.29980";"11362.29980";"64033.76";"0.00";"IST";"PT";"3h 55m";"-0.00"
"13";"USTEC_ICM_UTC2";"Buy";"11367.7";"11407.7";"2023.01.20 16:30:00";"2023.01.20 16:52:00";"30.0";"1200.00";"11167.70020";"11407.70020";"65233.76";"0.00";"IST";"PT";"22m 0s";"-0.00"
"14";"USTEC_ICM_UTC2";"Buy";"11675.0";"11715.0";"2023.01.23 16:45:00";"2023.01.23 16:47:00";"30.0";"1200.00";"11475.00000";"11715.00000";"66433.76";"0.00";"IST";"PT";"2m 0s";"-0.00"
"15";"USTEC_ICM_UTC2";"Buy";"11824.1";"11864.1";"2023.01.24 17:00:00";"2023.01.24 17:15:00";"30.0";"1200.00";"11624.09961";"11864.09961";"67633.76";"0.00";"IST";"PT";"15m 0s";"-0.00"
