"Ticket";"Symbol";"Type";"Open price";"Close price";"Open time";"Close time";"Size";"Profit/Loss";"Stop Loss price level";"Profit Target price level";"Balance";"Slippage ($)";"Sample type";"Close type";"Time in trade";"Comm/Swap"
"1";"USTEC_ICM_UTC2";"Buy";"10818.3";"10843.3";"2023.01.03 18:15:00";"2023.01.03 18:15:00";"20.0";"500.00";"10718.29980";"10843.29980";"50500.00";"0.00";"OOS1";"PT";"0s";"-0.00"
"2";"USTEC_ICM_UTC2";"Buy";"10767.6";"10792.6";"2023.01.05 18:00:00";"2023.01.05 18:00:00";"20.0";"500.00";"10667.59961";"10792.59961";"51000.00";"0.00";"OOS1";"PT";"0s";"-0.00"
"3";"USTEC_ICM_UTC2";"Buy";"11279.7";"11179.7";"2023.01.09 18:45:00";"2023.01.09 21:45:00";"20.0";"-2000.00";"11179.70020";"11304.70020";"49000.00";"0.00";"OOS1";"SL";"3h 0m";"-0.00"
"4";"USTEC_ICM_UTC2";"Buy";"11120.3";"11145.3";"2023.01.10 18:30:00";"2023.01.10 19:30:00";"20.0";"500.00";"11020.29980";"11145.29980";"49500.00";"0.00";"OOS1";"PT";"1h 0m";"-0.00"
"5";"USTEC_ICM_UTC2";"Buy";"11248.0";"11273.0";"2023.01.11 18:00:00";"2023.01.11 18:00:00";"20.0";"500.00";"11148.00000";"11273.00000";"50000.00";"0.00";"OOS1";"PT";"0s";"-0.00"
"6";"USTEC_ICM_UTC2";"Buy";"11358.0";"11383.0";"2023.01.12 18:00:00";"2023.01.12 18:15:00";"20.0";"500.00";"11258.00000";"11383.00000";"50500.00";"0.00";"OOS1";"PT";"15m 0s";"-0.00"
"7";"USTEC_ICM_UTC2";"Buy";"11417.2";"11442.2";"2023.01.13 18:15:00";"2023.01.13 19:15:00";"20.0";"500.00";"11317.20020";"11442.20020";"51000.00";"0.00";"OOS1";"PT";"1h 0m";"-0.00"
"8";"USTEC_ICM_UTC2";"Buy";"11528.3";"11553.3";"2023.01.16 18:00:00";"2023.01.17 16:45:00";"20.0";"377.92";"11428.29980";"11553.29980";"51377.92";"0.00";"OOS1";"PT";"22h 45m";"-122.08"
"9";"USTEC_ICM_UTC2";"Buy";"11543.2";"11568.2";"2023.01.17 18:00:00";"2023.01.17 20:00:00";"20.0";"500.00";"11443.20020";"11568.20020";"51877.92";"0.00";"OOS1";"PT";"2h 0m";"-0.00"
"10";"USTEC_ICM_UTC2";"Buy";"11549.3";"11449.3";"2023.01.18 18:00:00";"2023.01.18 19:15:00";"20.0";"-2000.00";"11449.29980";"11574.29980";"49877.92";"0.00";"OOS1";"SL";"1h 15m";"-0.00"
"11";"USTEC_ICM_UTC2";"Buy";"11275.4";"11300.4";"2023.01.19 18:00:00";"2023.01.19 18:00:00";"20.0";"500.00";"11175.40039";"11300.40039";"50377.92";"0.00";"OOS1";"PT";"0s";"-0.00"
"12";"USTEC_ICM_UTC2";"Buy";"11406.0";"11431.0";"2023.01.20 18:00:00";"2023.01.20 18:00:00";"20.0";"500.00";"11306.00000";"11431.00000";"50877.92";"0.00";"OOS1";"PT";"0s";"-0.00"
"13";"USTEC_ICM_UTC2";"Buy";"11855.0";"11880.0";"2023.01.24 18:45:00";"2023.01.24 23:00:00";"20.0";"500.00";"11755.00000";"11880.00000";"51377.92";"0.00";"OOS1";"PT";"4h 15m";"-0.00"
"14";"USTEC_ICM_UTC2";"Buy";"11863.7";"11888.7";"2023.01.26 18:00:00";"2023.01.26 18:00:00";"20.0";"500.00";"11763.70020";"11888.70020";"51877.92";"0.00";"OOS1";"PT";"0s";"-0.00"
"15";"USTEC_ICM_UTC2";"Buy";"12060.8";"12085.8";"2023.01.27 18:00:00";"2023.01.27 18:15:00";"20.0";"500.00";"11960.79980";"12085.79980";"52377.92";"0.00";"OOS1";"PT";"15m 0s";"-0.00"
"16";"USTEC_ICM_UTC2";"Buy";"11974.7";"11999.7";"2023.01.30 18:00:00";"2023.01.30 18:00:00";"20.0";"500.00";"11874.70020";"11999.70020";"52877.92";"0.00";"OOS1";"PT";"0s";"-0.00"
"17";"USTEC_ICM_UTC2";"Buy";"12016.7";"12041.7";"2023.01.31 18:15:00";"2023.01.31 18:30:00";"20.0";"500.00";"11916.70020";"12041.70020";"53377.92";"0.00";"OOS1";"PT";"15m 0s";"-0.00"
"18";"USTEC_ICM_UTC2";"Buy";"12034.5";"12059.5";"2023.02.01 18:00:00";"2023.02.01 18:15:00";"20.0";"500.00";"11934.50000";"12059.50000";"53877.92";"0.00";"OOS1";"PT";"15m 0s";"-0.00"
"19";"USTEC_ICM_UTC2";"Buy";"12756.4";"12781.4";"2023.02.02 18:30:00";"2023.02.02 18:30:00";"20.0";"500.00";"12656.40039";"12781.40039";"54377.92";"0.00";"OOS1";"PT";"0s";"-0.00"
"20";"USTEC_ICM_UTC2";"Buy";"12796.4";"12696.4";"2023.02.03 18:45:00";"2023.02.03 19:45:00";"20.0";"-2000.00";"12696.40039";"12821.40039";"52377.92";"0.00";"OOS1";"SL";"1h 0m";"-0.00"
"21";"USTEC_ICM_UTC2";"Buy";"12566.5";"12591.5";"2023.02.08 18:00:00";"2023.02.09 10:00:00";"20.0";"377.92";"12466.50000";"12591.50000";"52755.84";"0.00";"OOS1";"PT";"16h 0m";"-122.08"
"22";"USTEC_ICM_UTC2";"Buy";"12579.9";"12479.9";"2023.02.09 18:15:00";"2023.02.09 19:30:00";"20.0";"-2000.00";"12479.90039";"12604.90039";"50755.84";"0.00";"OOS1";"SL";"1h 15m";"-0.00"
"23";"USTEC_ICM_UTC2";"Buy";"12292.3";"12317.3";"2023.02.10 18:00:00";"2023.02.10 18:15:00";"20.0";"500.00";"12192.29980";"12317.29980";"51255.84";"0.00";"OOS1";"PT";"15m 0s";"-0.00"
"24";"USTEC_ICM_UTC2";"Buy";"12448.7";"12473.7";"2023.02.14 18:00:00";"2023.02.14 18:00:00";"20.0";"500.00";"12348.70020";"12473.70020";"51755.84";"0.00";"OOS1";"PT";"0s";"-0.00"
"25";"USTEC_ICM_UTC2";"Buy";"12519.8";"12544.8";"2023.02.15 18:00:00";"2023.02.15 18:00:00";"20.0";"500.00";"12419.79980";"12544.79980";"52255.84";"0.00";"OOS1";"PT";"0s";"-0.00"
"26";"USTEC_ICM_UTC2";"Buy";"12285.1";"12310.1";"2023.02.17 18:00:00";"2023.02.17 19:00:00";"20.0";"500.00";"12185.09961";"12310.09961";"52755.84";"0.00";"OOS1";"PT";"1h 0m";"-0.00"
"27";"USTEC_ICM_UTC2";"Buy";"12340.7";"12240.7";"2023.02.20 18:00:00";"2023.02.21 10:30:00";"20.0";"-2122.08";"12240.70020";"12365.70020";"50633.76";"0.00";"OOS1";"SL";"16h 30m";"-122.08"
"28";"USTEC_ICM_UTC2";"Buy";"12155.3";"12055.3";"2023.02.21 18:00:00";"2023.02.22 10:30:00";"20.0";"-2122.08";"12055.29980";"12180.29980";"48511.68";"0.00";"OOS1";"SL";"16h 30m";"-122.08"
"29";"USTEC_ICM_UTC2";"Buy";"12086.6";"12111.6";"2023.02.23 18:00:00";"2023.02.23 21:00:00";"20.0";"500.00";"11986.59961";"12111.59961";"49011.68";"0.00";"OOS1";"PT";"3h 0m";"-0.00"
"30";"USTEC_ICM_UTC2";"Buy";"12078.1";"12103.1";"2023.02.27 18:00:00";"2023.02.27 20:15:00";"20.0";"500.00";"11978.09961";"12103.09961";"49511.68";"0.00";"OOS1";"PT";"2h 15m";"-0.00"
"31";"USTEC_ICM_UTC2";"Buy";"12055.4";"12080.4";"2023.02.28 18:45:00";"2023.02.28 19:00:00";"20.0";"500.00";"11955.40039";"12080.40039";"50011.68";"0.00";"OOS1";"PT";"15m 0s";"-0.00"
"32";"USTEC_ICM_UTC2";"Buy";"11913.6";"11938.6";"2023.03.01 18:15:00";"2023.03.01 18:15:00";"20.0";"500.00";"11813.59961";"11938.59961";"50511.68";"0.00";"OOS1";"PT";"0s";"-0.00"
"33";"USTEC_ICM_UTC2";"Buy";"11887.8";"11912.8";"2023.03.02 18:15:00";"2023.03.02 19:30:00";"20.0";"500.00";"11787.79980";"11912.79980";"51011.68";"0.00";"OOS1";"PT";"1h 15m";"-0.00"
"34";"USTEC_ICM_UTC2";"Buy";"12167.8";"12192.8";"2023.03.03 18:00:00";"2023.03.03 18:45:00";"20.0";"500.00";"12067.79980";"12192.79980";"51511.68";"0.00";"OOS1";"PT";"45m 0s";"-0.00"
